#1_id	#2_content	#3_label
TRAIN_416	#بسمة_وطن أبدعتم ! الطب بصورته الابداعية التفاعلية : ' ) #JUDAYS	pos
TRAIN_96	سر النجاح وتحقيق الاحلام بذكر الله	neut
TRAIN_1189	لما صوتكك م تغير لما هرجكك م يعور لما قلبكك م تكبر . . لما كنت آنت ﺎﻧت ( #	neg
TRAIN_727	تبي #الثور يحبك ؟ قله كل شي تبيه بيصير و كل شي تحت أمرك و انت أمر بس و اناا أنفذ طال عمرك .	pos
TRAIN_261	• كريستيانو مع ريال مدريد سجل في 5 نهائيات : دوري ابطال أوروبا كأس السوبر الأوربي كأس ملك اسبانيا كأس السوبر الإسباني …	neut
TRAIN_126	ﺇﺗﺼﺎﻻ ﺕ ﻣﺮﺳﻲ ﺍﻟﺮﺳﻤﻴﻪ ﺑﺤﻤﺎﺱ ﻛﺎﻧﺖ ﺗﺨﺎﺑﺮ . ﺍﻧﻤﺎ ﺯﻳﺎﺭﺓ ﺍﻟﺒﺮﺍﺩﻋﻰ ﺍﻟﺴﺮﻳﻪ ﻹ ﺳﺮﺍﺋﻴﻞ ﻛﺎﻧﺖ ﺻﻠﺔ ﺭﺣﻢ . #استحمار_شعب	neg
TRAIN_517	USER الله لا يهينك جمعها الى نهاية الموسم عشان استمتع بصياحك	pos
TRAIN_772	حصيلة ريال مدريد ضد فالنسيا في كل المنافسات : - 191 مباراة - 99 فوز - 38 تعادل - 54 هزيمة - سجل 352 هدف - تلقى 239 هدف	neut
TRAIN_237	الصباح لما يبتدي بناس نظيفه كثير وجونا ضحك . احس اني ممنونه لهم كثير ع روحهم 💕 . عموما الله يلم شتاتهم .	pos
TRAIN_1082	فيني من الحب مايطري على بالك ميت على حبك . والله يصبرني ❤️	pos
TRAIN_290	كلما تأملت ورأيت استمرار شعائرنا الحسينية وتمسك الشيعة بها رغم التضييق زاد يقيني بأننا سننتصر على الظلم ! #اغلاق_ضريح_الامام_…	neut
TRAIN_1152	الحمدلله على النعم حمدا كثيرا طيبا مباركا فيه	pos
TRAIN_952	إنما أشكي بثي وحزني إلى الله '	neg
TRAIN_982	#ليلة_سمر حلقة اليوم تافهة وغبية لدرجة اني ما قدرت اكمل ٥ دقايق عشان احضره ! !	neg
TRAIN_1259	#دعوة_لعودة_جيش_الفتح الصحوات في تشتت حتی اصبح جيشهم كل فصيل يعمل لوحده الباطل لا يدوم 8 . 10	neut
TRAIN_534	USER ي شيخ اجزم لك انه فرض عليه يحطه اساسي من البداية و لا هو مب مقتنع فيه ، لكن بعد ما اعلن استغنائه عنه لنهاية الموسم قام عليه	neg
TRAIN_394	تراه عادي اقعد اليوم كامل اتفرج طيور الجنه بس عشان الريموت بعيد علاء B|	pos
TRAIN_550	ليتني رأيتك و لو مرة واحدة كنت سأشكي لك حالي و أبكي لكن عزائي الوحيد أنك بإذن الرحمن شفيعي يوم القيامة : ) كم أحبك يا رسول ال …	pos
TRAIN_1165	طاهر المبسم وقلبه يشبه الغيم مليح الوجه كيف مااحبه 💙 ؟ .	pos
TRAIN_1456	#مبروك_فك_حصار_حلب الله و العزة للإسلام عقبال يفكون فلسطين من اسرائيل و تصير لهم دولة تجاهد الكفار لعنهم الله	pos
TRAIN_1065	USER بتحلاقه لا ماني بتحلاقه ببلاش هه فديت وجهك ياذرب	pos
TRAIN_277	#عاجل الطيران الحربي يستهدف ب 6 غارات حتى الآن مقرات الفصائل ومرابض اطلاق الصواريخ على كفريا والفوعة في بنش وطعوم وتفتناز بريف …	neut
TRAIN_1242	ما الذي لا يستدعي الحب ؟ !	neut
TRAIN_1075	تمطر الدنيآ ، وقلبي على صوت المطر يدعي لك 💙 . .	pos
TRAIN_1153	اكابر عن غيابه و اقول انا بخير و اشوف المحبين و ينكسر قلبي	neg
TRAIN_11	انك تكون #مصري ده في حد ذاته إبتلاء من ربنا . . ! !	neg
TRAIN_743	كلما زاد العمر زادت العيدية #نيوتن	pos
TRAIN_893	USER صحيح يحبث عن المشاكل ! ! #واجد	pos
TRAIN_208	USER وهل يخلو الانترنت من الفكر المتخلف والترويج له ومن يتبعه ! !	neg
TRAIN_1370	قال لقمان : إن الدنيا بحر عميق وقد غرق فيه أناس كثير فلتكن سفينتك تقوى الله	neut
TRAIN_112	البآقي من عمري أأهديك ~ عمري لحظةة بتنآآديك ~ 3 ~	pos
TRAIN_611	هواكم دمر قليبي هواكم شيصير بعد الي صار بيا ☹️ 💔	neg
TRAIN_407	الضرس الذي يأتي آخر الفم . . عند العرب اسمه ضرس العقل عند الإنجليز اسمه ضرس الحكمة عند الكوريين اسمه ضرس الحب	pos
TRAIN_1084	يقول ارادة الشعب و الاخ مقتحم المجلس لان ارادة الشعب الكويتي مو عاجبته و غصب يبيه ينحل انتو شنو تتعاطون !	neg
TRAIN_876	وديا وبهدف عادل الخضوري الازرق الشاب يتعادل مع شباب نادي النهضة بهدف لهدف . #جماهير_صحم	neut
TRAIN_139	في ناس بتاكل معاك ( عيش وملح ) جوع بس مش اكتر : )	neg
TRAIN_207	USER يحق لك تصرح رئيس اللجنه من الربع	pos
TRAIN_1431	USER لا نستطيع الجزم بأن القصف ممنهج بشكل متعمد على المدنيين ولكن استهداف الأحياء متعمد عبر البحث عن اهداف حوثية رغم عدم وجودها .	neut
TRAIN_1134	لما رأيت أنواره سطعت . . وضعت من خيفتي كفي على بصري	pos
TRAIN_564	#قبول_الجامعه سعودي ونسبته 50 % احق من وافد ونسبته 100 % ✋ 😐	pos
TRAIN_959	USER هه حط الهيدر صورة بيت هوية وإعمل البيو حالتك الإجتماعية وتاريخ ميلادك وبلدتك الأصلية وصورها بتلزم !	neut
TRAIN_283	شفت ( ريفاس ) في منامي في مباراة كنت انا برا جاتني كوره وشتها عالمرمى جاني ودعمني وتوسط لي ولعبت معهم،كان يتكلم عربي مكسر وارد عليه إنجليزي 😂	pos
TRAIN_475	وإن الله لا يخيب عبدا تفائل به خيرا .	neut
TRAIN_1462	ليتني نصيبك ليتني آنا اللي اخذتك	neg
TRAIN_1024	أﻣﻲ ﺳﺎﻣﺤﻴﻨﻲ . . ﻟﻨﻈﺮة ﻋﺒﻮس ﻧﻈﺮﺗﻬﺎ إﻟﻴﻚ ﻣﻦ ﻏﻴﺮ ﻗﺼﺪ . . ﻟﻨﺒﺮة ﺻﻮت ﺗﻌﺪت ﻧﺒﺮة ﺻﻮتك . . ﺳﺎﻣﺤﻲ ﻋﻘﻮﻗﻲ . . ﺗﻤﺘﻤﻲ ﻟﻲ ﺑﺎﻟﺮﺿﺎ ﻳﺎ جنتي	pos
TRAIN_82	انهارده الجمعه يابخت اللي يصلي ع النبي 3 : - )	pos
TRAIN_1444	٠ لاتحزن ان الله معنا . ﻋﺒﺎﺭﺓ ﺩافئة ﺟﺪا وهي لك خاطب بها روحك وقلبك ﺍﻟﻠﻬم لا ﺗﺠﻌﻠﻨﺎ بحاجة لغيرك ﻭأﻧﺖ أﻗﺮﺏ إﻟﻴﻨﺎ …	pos
TRAIN_192	تمر الأيام والشهور . . ولا أثر لك . ألهمنا الصبر يا الله 😢 😢	neg
TRAIN_1447	USER كيف نرسل للفراج عن طريق حسابه وﻻ حتى على الموقع ماعرفت كيف في المنتدى ارسله	neut
TRAIN_1167	لو ينكسر خاطر ما ينكسر باس ؛ الله إذا حب العبآد ، ابتلاهآ !	pos
TRAIN_1055	عندي انت الف الحمدالله عليك 💜 💜	pos
TRAIN_62	USER عارف يعني ايه وصلوا لموقع الحطام وقلبوه كمان قبل الجهات المختصه ؟ ؟	neut
TRAIN_232	USER وش عرفك بالكوره خلك من بهار البرستد وردي .	neg
TRAIN_863	مباراة ودية صحم 0 ✖️ 0 بولندا العسكري بداية اللقاء 5 : 22 #جماهير_صحم	neut
TRAIN_1393	النحلة تغدو وتروح ، النملة تنتقل وتبحث ، الأسد يخرج ويفترس ، الطير ينقب ويفتش ، الكل في ورشة حياة لطلب الرزق ، فعليك أن تجد …	neut
TRAIN_879	حامل من حي الشجاعية تضع طفلتها اليوم بعد نزوحها بأيام من الحي . . تسمي طفلتها ( غزة تقاوم ) نضال حجيلة . . لله در صمودكم وثباتكم ي …	pos
TRAIN_481	وضحت آخر الاحصائيات لعام 2010م ان عدد العمالة الوافدة وصل الى 8ونصف مليون وافد يشكلون 31 . 1 % من عدد السكان . #السعودية_الأ…	neut
TRAIN_1330	الجوع نوعين : - جوع جوع وهذا نوع صادق - جوع طفش وهذا اللي مودينا بداهيه ☹ * wine *	neg
TRAIN_272	تخلص من عاطفتك المفرطه ، توقف عن سرد العتابات ، لا تستمر بمطالبة احدهم للوقوف بجانبك ، كن صاحب كفاية ذاتيه لتكون دائما في اج …	pos
TRAIN_1005	USER اذا مؤمنين بهيك شي بكونو يحبو البرسيم اما لو مرحلة انتقالية بعتقد لا ضير	neg
TRAIN_412	#سؤال_يرفع_الضغط انت فاضي . . ؟ هنا تحتار وش تقوله 😠	neg
TRAIN_209	USER هه ان شاءالله دوم . . اي ضروري تخبرنه شكرا 😄	pos
TRAIN_1081	وهل يجب علينا أن نبكي أمامهم ليعلموا أن جرحهم قد وصل . . \ 💔	neg
TRAIN_479	#جمهور_الهلال_يساند_الشباب ماهي غريبه هذا الفرع من ذاك الأصل 😉 😉 😂 😂	neut
TRAIN_1332	USER افف حبيبقلبي العمر كله أن شاءالله ☹ 💕	neg
TRAIN_578	تفاصيل وجهك و ابتساماتك الرحبه . . يعيشون أمه كامله . . في تأملها	pos
TRAIN_83	ﺗﺄﻛﺪﻱ يابنت الجامده . . : - D ﻛﻠﻤﺂﺁ ﺿﺂﺁﻗﺖ # ﻣﻶﺁﺑﺴﻚ ، ، ﺿﺂﺁﻕ ﻗﺒﺮﻙ ! ! : - )	neg
TRAIN_1149	و احب الي احبه يكون له اهتماماته الخاصه يكون مختلف عني احب ان يكون مبدع في شي معين	pos
TRAIN_1192	الأكل هو الشي الوحيد الي ياخذ العقل 💕	pos
TRAIN_548	حب لكن حب شخص(ن ) يبيك واخذها من دمع عين اللي ذرف لا تروح لشخص ماوده يجيك ! لاتحب شخص(ن ) محبه من طرف ! ”	neut
TRAIN_682	USER هو التليفزيون ده اللي هينفك ✋🏼 😂	neg
TRAIN_901	ميت حبيبك قله ، و الليل أبد ما ينام !	neg
TRAIN_325	حين أغار أود ب آحتضانك أمامهم كي آخبرهم ب انك لي ملكي أنا ! ♥	pos
TRAIN_1344	قبلة الثانية عشر صباحا . كم أنت جميلة يا والدتي 🌸 أحبج يمة 💙 الله يطول بعمرج يا كل أسباب سعادتي ☔ ️	pos
TRAIN_694	USER وين ١٥ ساعه الله يسمع منج ، ، مانمت ولا دقيقه 😖	neg
TRAIN_230	USER الحمد لله ماطول موجود وعايش الحمد لله	pos
TRAIN_537	. قيل لأعرابي إنك ميت فقال : ثم إلى أين قيل له : إلى الله تعالى قال : ماوجدنا الخير إلا من الله تعالى أفنخشى لقاءه . ما أعظ …	pos
TRAIN_86	كاميرا الجزيرة مباشر مصر تقوم بجولة في مصنع بنها للصناعات التكنولوجية لرصد مراحل صناعة أول كمبيوتر لوحي مصري #ajmmisr #مصر . .	neut
TRAIN_514	USER حتى لو مشى ، كل مهاجم يلعب اساسي بأي فريق وهم يكدسون 😳 😳	neut
TRAIN_1199	مسافره مسافره لو على ظهر حصان 🙂	pos
TRAIN_615	أنا أسفه لنفسي !	neg
TRAIN_332	مرحلة جديدة من الفصول التي عاشتها تركيا ستبدأ بمصر . . صراع منتظر بين ( العسكر والسلطة الحاكمة سياسيا ) . الجانب اقرب الى تضادات ( العسكر - اربكان )	neut
TRAIN_69	انك تكون #مصري ده في حد ذاته إبتلاء من ربنا - _ -	neg
TRAIN_846	حبه وسط قلبي يعني شروى الرعد وأيهل بأمطار 🎶	pos
TRAIN_100	س أفك عني قيود الوهم وأطوي ذكرياتك وأمضي #شجن_الناي	neg
TRAIN_13	لا تخسر نفسك و انت تحاول الحفاظ على شخص لا يهتم بفقدانك . .	neg
TRAIN_845	USER هه تو ويش دخل السفر ف المقصف والكفتريا	neut
TRAIN_710	اقدر اكتفي بنفسي مهما كنت محتاج لك .	neg
TRAIN_4	ﻋﺎﺭﻓﻴﻦ ﺍﻧﺸﻮﺩﺓ ﺛﻮﺭﺓ ﺩﻱ ﻭﻻ ﺍﻧﻘﻼ ﺏ ! ؟ ﺍﻟﻲ ﺍﻧﺸﺪﻫﺎ ﺍﺳﺘﺸﻬﺪ : - (	neg
TRAIN_992	L'Esportiu : حصاد الصيف ، جولة برشلونية فاخرة مع إقامة لمدة 5ايام في انجلترا يجب ان يكون لها اثار مفيد مع بداية الموسم	pos
TRAIN_1424	هناك اشخاص لو كان بوسعي أن أمنحهم شيئ واحدا سأختآر أن امنحهم آلقدرة على رؤية انفسهم في عيني ليدركو ماذآ يعنون لي . . 💕	neut
